,최초승차역ID,최종하차역ID,총통행거리,이용량,이비카드정류장ID_승차,정류소명_승차,표준정류장ID_승차,WGS84위도_승차,WGS84경도_승차,이비카드정류장ID_하차,정류소명_하차,표준정류장ID_하차,WGS84위도_하차,WGS84경도_하차,직선거리
372331,4170971.0,4199602.0,2120,2,4170971.0,풍성신미주아파트(중),233001644.0,37.1994667,127.06341670000002,4199602.0,나루고등학교,233001846.0,37.188,127.0729,1.52687
372339,4170971.0,9115604.0,8010,1,4170971.0,풍성신미주아파트(중),233001644.0,37.1994667,127.06341670000002,9115604.0,예솔초.호반2차.대원2차,233002421.0,37.1962,127.1186833,4.90857
372450,4170973.0,4100048.0,7685,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,2.56437
372451,4170973.0,4100048.0,8325,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,2.56437
372480,4170973.0,4102833.0,9040,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4102833.0,호반3차.신리고,233002006.0,37.1797833,127.11893329999998,5.27534
372492,4170973.0,4107846.0,5020,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4107846.0,동탄역(동측),233003085.0,37.1996167,127.09626670000002,2.58795
372493,4170973.0,4107846.0,5410,6,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4107846.0,동탄역(동측),233003085.0,37.1996167,127.09626670000002,2.58795
372494,4170973.0,4107846.0,7130,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4107846.0,동탄역(동측),233003085.0,37.1996167,127.09626670000002,2.58795
372502,4170973.0,4108017.0,4364,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108017.0,주공10.11단지,233000067.0,37.2158833,127.0452667,2.38999
372503,4170973.0,4108020.0,4397,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108020.0,주공7.8단지,233000107.0,37.2143833,127.04955,1.98447
372504,4170973.0,4108026.0,2600,14,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108026.0,아너스호텔,233001456.0,37.2201333,127.0584833,1.99414
372505,4170973.0,4108026.0,2610,12,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108026.0,아너스호텔,233001456.0,37.2201333,127.0584833,1.99414
372506,4170973.0,4108028.0,7650,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108028.0,성지산업,233000104.0,37.2212667,127.0596833,2.07235
372507,4170973.0,4108028.0,9410,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108028.0,성지산업,233000104.0,37.2212667,127.0596833,2.07235
372508,4170973.0,4108031.0,3330,22,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108031.0,삼성반도체,233000103.0,37.2250833,127.064,2.39783
372509,4170973.0,4108031.0,3340,12,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108031.0,삼성반도체,233000103.0,37.2250833,127.064,2.39783
372510,4170973.0,4108034.0,4220,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108034.0,반월리큰고개,233000116.0,37.233,127.0648,3.26677
372511,4170973.0,4108034.0,4240,22,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108034.0,반월리큰고개,233000116.0,37.233,127.0648,3.26677
372512,4170973.0,4108034.0,4250,22,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108034.0,반월리큰고개,233000116.0,37.233,127.0648,3.26677
372513,4170973.0,4108034.0,4280,13,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108034.0,반월리큰고개,233000116.0,37.233,127.0648,3.26677
372514,4170973.0,4108036.0,4560,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108036.0,신영통현대타운.두산위브,233000118.0,37.2354667,127.06246670000002,3.5603
372515,4170973.0,4108036.0,4580,13,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108036.0,신영통현대타운.두산위브,233000118.0,37.2354667,127.06246670000002,3.5603
372516,4170973.0,4108036.0,4590,8,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108036.0,신영통현대타운.두산위브,233000118.0,37.2354667,127.06246670000002,3.5603
372517,4170973.0,4108036.0,4620,14,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4108036.0,신영통현대타운.두산위브,233000118.0,37.2354667,127.06246670000002,3.5603
372636,4170973.0,4115604.0,8880,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4115604.0,예솔초.호반2차.대원2차,233002421.0,37.1962,127.1186833,4.60938
372637,4170973.0,4116181.0,7820,4,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4116181.0,한화꿈에그린,233002437.0,37.1946,127.0998833,3.04148
372729,4170973.0,4117235.0,12860,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4117235.0,반월3통,233001451.0,37.2194667,127.05733329999998,1.97084
372736,4170973.0,4117370.0,8688,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4117370.0,돌고지,233000666.0,37.1936167,127.0052833,5.62354
372737,4170973.0,4117390.0,17068,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4117390.0,덕신상가,233001579.0,37.1591833,126.98211670000002,9.03996
372745,4170973.0,4120437.0,9560,26,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120437.0,반도3.금강,233000996.0,37.1802,127.1032333,4.1045
372746,4170973.0,4120443.0,8750,16,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120443.0,공공청사부지,233000994.0,37.1870167,127.0999667,3.42219
372747,4170973.0,4120447.0,5120,6,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120447.0,한백초중교,233000135.0,37.207,127.11475,4.2007
372748,4170973.0,4120447.0,5490,5,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120447.0,한백초중교,233000135.0,37.207,127.11475,4.2007
372749,4170973.0,4120449.0,6330,31,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120449.0,반도유보라.대우푸르지오,233000150.0,37.1987833,127.1152,4.25995
372750,4170973.0,4120450.0,6730,22,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120450.0,호반베르디움.롯데캐슬,233000134.0,37.1971833,127.11123329999998,3.94064
372751,4170973.0,4120453.0,9160,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120453.0,LH65블럭.하우스디더레이크.나래학교,233000997.0,37.1760167,127.1051833,4.54073
372752,4170973.0,4120453.0,10050,23,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120453.0,LH65블럭.하우스디더레이크.나래학교,233000997.0,37.1760167,127.1051833,4.54073
372753,4170973.0,4120457.0,1960,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120457.0,예당고사거리,233002440.0,37.2091833,127.08181670000002,1.4069
372754,4170973.0,4120457.0,1970,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120457.0,예당고사거리,233002440.0,37.2091833,127.08181670000002,1.4069
372755,4170973.0,4120457.0,2340,12,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4120457.0,예당고사거리,233002440.0,37.2091833,127.08181670000002,1.4069
372760,4170973.0,4121766.0,2850,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4121766.0,한미약품,233002442.0,37.2092333,127.09185,2.24255
372761,4170973.0,4121766.0,2860,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4121766.0,한미약품,233002442.0,37.2092333,127.09185,2.24255
372762,4170973.0,4121766.0,3230,13,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4121766.0,한미약품,233002442.0,37.2092333,127.09185,2.24255
372763,4170973.0,4121996.0,9470,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4121996.0,센트럴힐즈.금강,233000120.0,37.1815167,127.1095167,4.46499
372764,4170973.0,4121999.0,7710,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4121999.0,호반베르디움3차,233000126.0,37.17945,127.1145667,4.96517
372782,4170973.0,4130051.0,5400,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130051.0,동탄2부영아파트,233000981.0,37.20475,127.1162667,4.32061
372783,4170973.0,4130051.0,5770,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130051.0,동탄2부영아파트,233000981.0,37.20475,127.1162667,4.32061
372784,4170973.0,4130052.0,4070,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130052.0,동탄역.포스코,233000137.0,37.1995,127.0986167,2.79524
372785,4170973.0,4130052.0,4550,6,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130052.0,동탄역.포스코,233000137.0,37.1995,127.0986167,2.79524
372786,4170973.0,4130052.0,4560,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130052.0,동탄역.포스코,233000137.0,37.1995,127.0986167,2.79524
372787,4170973.0,4130052.0,4940,3,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130052.0,동탄역.포스코,233000137.0,37.1995,127.0986167,2.79524
372788,4170973.0,4130052.0,6660,4,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130052.0,동탄역.포스코,233000137.0,37.1995,127.0986167,2.79524
372789,4170973.0,4130063.0,8030,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130063.0,한화꿈에그린,233000978.0,37.1953333,127.099,2.941
372790,4170973.0,4130087.0,1230,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130087.0,크리스찬교회,233002029.0,37.2103167,127.0588167,1.06428
372791,4170973.0,4130088.0,1520,3,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130088.0,이지더원,233002030.0,37.2116167,127.05595,1.34952
372792,4170973.0,4130091.0,1950,6,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130091.0,밀알교회,233002033.0,37.2141667,127.0528,1.74622
372793,4170973.0,4130096.0,3660,9,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130096.0,반월자이에뜨,233000146.0,37.2280667,127.0464333,3.28956
372794,4170973.0,4130097.0,7280,12,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130097.0,한화.호반,233000139.0,37.1970833,127.105,3.40188
372795,4170973.0,4130098.0,5380,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130098.0,반도유보라정문,233001162.0,37.2083,127.1172,4.4312
372796,4170973.0,4130106.0,2220,4,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130106.0,SK뷰2차아파트,233002035.0,37.2165167,127.0519333,1.9828
372797,4170973.0,4130118.0,3450,3,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130118.0,기산삼거리,233002037.0,37.2263167,127.04743329999998,3.0793
372798,4170973.0,4130121.0,1900,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130121.0,우미제일.전하리교회,233100553.0,37.2121333,127.0793833,1.40957
372799,4170973.0,4130121.0,6970,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130121.0,우미제일.전하리교회,233100553.0,37.2121333,127.0793833,1.40957
372800,4170973.0,4130126.0,3800,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130126.0,농서리,233001300.0,37.2306333,127.0681,2.99532
372801,4170973.0,4130129.0,4530,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130129.0,진안동,233000671.0,37.2130167,127.0393,2.70375
372802,4170973.0,4130130.0,6298,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130130.0,한일타운아파트,233000098.0,37.2003333,127.0377,2.66574
372803,4170973.0,4130135.0,9047,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130135.0,안녕농협삼거리,233000604.0,37.2053,127.01425,4.71943
372804,4170973.0,4130136.0,9938,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130136.0,남수원현대아파트,233000603.0,37.2076667,127.0105167,5.06587
372805,4170973.0,4130285.0,10580,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130285.0,우미린2차.호수부영3차,233003092.0,37.1714,127.10658329999998,4.98861
372806,4170973.0,4130387.0,15311,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4130387.0,동화휴먼시아6단지,233001758.0,37.2148333,126.96055,9.55197
372827,4170973.0,4151558.0,2460,10,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4151558.0,아름다운교회,233001942.0,37.2208833,127.0803333,2.22313
372832,4170973.0,4151651.0,5550,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4151651.0,병점역사거리,233000702.0,37.2069167,127.0356333,2.84481
372869,4170973.0,4170245.0,1130,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170245.0,신일유토빌정문,233001681.0,37.20915,127.07505,0.90241
372870,4170973.0,4170263.0,7030,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170263.0,대우푸르지오,233000685.0,37.2282667,127.046,3.32968
372871,4170973.0,4170263.0,7040,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170263.0,대우푸르지오,233000685.0,37.2282667,127.046,3.32968
372872,4170973.0,4170263.0,7355,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170263.0,대우푸르지오,233000685.0,37.2282667,127.046,3.32968
372873,4170973.0,4170263.0,7395,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170263.0,대우푸르지오,233000685.0,37.2282667,127.046,3.32968
372874,4170973.0,4170264.0,3760,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170264.0,대우푸르지오,233000686.0,37.22895,127.04605,3.38981
372875,4170973.0,4170272.0,3295,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170272.0,센트럴파크,233001674.0,37.2077333,127.06383329999998,0.55371
372876,4170973.0,4170291.0,8330,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170291.0,리베라CC,233000998.0,37.1907,127.0986667,3.11611
372877,4170973.0,4170327.0,5140,15,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170327.0,금성백조.영천유,233002434.0,37.2034167,127.10741670000002,3.5354
372878,4170973.0,4170327.0,7480,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170327.0,금성백조.영천유,233002434.0,37.2034167,127.10741670000002,3.5354
372879,4170973.0,4170338.0,6261,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170338.0,중심상가,233000066.0,37.21515,127.04375,2.45861
372880,4170973.0,4170343.0,2580,23,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170343.0,참누리아파트.기산중학교,233000076.0,37.2197,127.05195,2.24979
372881,4170973.0,4170353.0,1806,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170353.0,신미주아파트앞,233000109.0,37.2146333,127.05178329999998,1.84804
372882,4170973.0,4170354.0,3590,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170354.0,센트럴상록.동원1차,233000122.0,37.20925,127.1000167,2.94514
372883,4170973.0,4170354.0,3960,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170354.0,센트럴상록.동원1차,233000122.0,37.20925,127.1000167,2.94514
372884,4170973.0,4170378.0,1920,7,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170378.0,한림대병원앞,233001226.0,37.2173333,127.07793329999998,1.77533
372885,4170973.0,4170392.0,4900,30,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170392.0,계룡.영천초,233000131.0,37.2040333,127.10475,3.29927
372886,4170973.0,4170394.0,5420,31,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170394.0,반도1차.경남,233000164.0,37.2031833,127.1106,3.81763
372887,4170973.0,4170404.0,1070,3,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170404.0,미즈파크병원,233001673.0,37.20965,127.0604833,0.90768
372888,4170973.0,4170407.0,25720,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170407.0,센트럴파크,233001675.0,37.2080333,127.0639333,0.57615
372889,4170973.0,4170481.0,23260,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170481.0,한빛마을.석우중학교(중),233001216.0,37.20831670000001,127.06925,0.53624
372890,4170973.0,4170507.0,3300,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170507.0,삼성반도체후문,233002353.0,37.2284167,127.0712833,2.76871
372891,4170973.0,4170507.0,3380,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170507.0,삼성반도체후문,233002353.0,37.2284167,127.0712833,2.76871
372893,4170973.0,4170523.0,2770,11,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170523.0,반월2통,233001573.0,37.2211833,127.05996670000002,2.05533
372894,4170973.0,4170523.0,2780,6,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170523.0,반월2통,233001573.0,37.2211833,127.05996670000002,2.05533
372895,4170973.0,4170542.0,3720,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170542.0,상록.테크노밸리.GS자이,233002436.0,37.2070167,127.0986,2.77892
372896,4170973.0,4170542.0,4110,24,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170542.0,상록.테크노밸리.GS자이,233002436.0,37.2070167,127.0986,2.77892
372897,4170973.0,4170542.0,5830,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170542.0,상록.테크노밸리.GS자이,233002436.0,37.2070167,127.0986,2.77892
372898,4170973.0,4170625.0,1410,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170625.0,예당예원초,233001682.0,37.2105667,127.0776667,1.18054
372899,4170973.0,4170664.0,1070,11,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170664.0,개나리공원,233001438.0,37.2117,127.06755,0.88957
372900,4170973.0,4170665.0,1260,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170665.0,이주단지,233001439.0,37.2119,127.0653167,0.93207
372901,4170973.0,4170665.0,1270,6,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170665.0,이주단지,233001439.0,37.2119,127.0653167,0.93207
372902,4170973.0,4170711.0,5720,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170711.0,휴먼시아4단지후문,233002501.0,37.2041333,127.11981670000002,4.6337
372903,4170973.0,4170711.0,6090,5,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170711.0,휴먼시아4단지후문,233002501.0,37.2041333,127.11981670000002,4.6337
372904,4170973.0,4170723.0,4140,7,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170723.0,우남퍼스트빌,233000130.0,37.2031667,127.0986,2.75504
372905,4170973.0,4170723.0,4530,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170723.0,우남퍼스트빌,233000130.0,37.2031667,127.0986,2.75504
372906,4170973.0,4170723.0,6250,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170723.0,우남퍼스트빌,233000130.0,37.2031667,127.0986,2.75504
372907,4170973.0,4170806.0,5270,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170806.0,동탄역(서측),233003084.0,37.1995833,127.0960833,2.57262
372908,4170973.0,4170806.0,5660,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170806.0,동탄역(서측),233003084.0,37.1995833,127.0960833,2.57262
372909,4170973.0,4170806.0,14330,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170806.0,동탄역(서측),233003084.0,37.1995833,127.0960833,2.57262
372910,4170973.0,4170818.0,3080,12,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170818.0,행림마을.삼성래미안,233000840.0,37.2237667,127.04995,2.7192
372911,4170973.0,4170877.0,14260,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170877.0,한국제지,233001319.0,37.15595,127.10855,6.43564
372912,4170973.0,4170922.0,6280,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170922.0,주공4단지,233001686.0,37.2084167,127.04456670000002,2.09767
372913,4170973.0,4170942.0,4850,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,4.1364
372914,4170973.0,4170942.0,4970,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,4.1364
372915,4170973.0,4170942.0,5260,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,4.1364
372916,4170973.0,4170942.0,5860,54,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,4.1364
372917,4170973.0,4170942.0,8200,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,4.1364
372918,4170973.0,4170943.0,4100,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,3.83003
372919,4170973.0,4170943.0,4630,8,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,3.83003
372920,4170973.0,4170943.0,5000,3,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,3.83003
372921,4170973.0,4170943.0,5150,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,3.83003
372922,4170973.0,4170944.0,4340,4,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170944.0,성원아파트.이지더원,233001493.0,37.2086833,127.1084333,3.66727
372923,4170973.0,4170944.0,4710,6,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170944.0,성원아파트.이지더원,233001493.0,37.2086833,127.1084333,3.66727
372924,4170973.0,4170963.0,3790,10,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170963.0,반월1통.빅마켓앞,233000102.0,37.2291833,127.06506670000002,2.84179
372925,4170973.0,4170963.0,3800,3,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170963.0,반월1통.빅마켓앞,233000102.0,37.2291833,127.06506670000002,2.84179
372927,4170973.0,4170974.0,4530,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170974.0,메타폴리스(중),233001218.0,37.2043,127.06745,0.06686
372928,4170973.0,4170974.0,7980,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170974.0,메타폴리스(중),233001218.0,37.2043,127.06745,0.06686
372929,4170973.0,4170974.0,44310,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170974.0,메타폴리스(중),233001218.0,37.2043,127.06745,0.06686
372930,4170973.0,4170974.0,77090,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170974.0,메타폴리스(중),233001218.0,37.2043,127.06745,0.06686
372931,4170973.0,4170974.0,77410,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170974.0,메타폴리스(중),233001218.0,37.2043,127.06745,0.06686
372932,4170973.0,4170981.0,5590,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170981.0,새강주공휴먼시아,233001452.0,37.1956667,127.0692,0.90586
372933,4170973.0,4170983.0,6020,2,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170983.0,동탄2휴먼시아4단지,233001505.0,37.2056,127.12275,4.89775
372934,4170973.0,4170983.0,6390,4,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170983.0,동탄2휴먼시아4단지,233001505.0,37.2056,127.12275,4.89775
372935,4170973.0,4170983.0,7010,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170983.0,동탄2휴먼시아4단지,233001505.0,37.2056,127.12275,4.89775
372936,4170973.0,4170995.0,2450,43,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170995.0,능리교차로,233002405.0,37.2191167,127.0572333,1.94044
372937,4170973.0,4170995.0,2460,31,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4170995.0,능리교차로,233002405.0,37.2191167,127.0572333,1.94044
372953,4170973.0,4195716.0,23620,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4195716.0,다은마을(중),233001220.0,37.2004167,127.0673,0.36552
372962,4170973.0,4197466.0,4480,50,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197466.0,우남퍼스트빌.자이,233002433.0,37.20446670000001,127.10005,2.88406
372963,4170973.0,4197467.0,450,29,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197467.0,한빛마을(중),233001562.0,37.2075667,127.0692,0.45556
372964,4170973.0,4197470.0,1590,80,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197470.0,능동주공단지,233001715.0,37.2135,127.06245,1.17791
372965,4170973.0,4197470.0,1600,49,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197470.0,능동주공단지,233001715.0,37.2135,127.06245,1.17791
372967,4170973.0,4197552.0,890,72,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197552.0,예당마을.롯데캐슬(중),233001281.0,37.2107833,127.07191670000002,0.87941
372969,4170973.0,4197591.0,9710,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197591.0,롯데캐슬.복합문화센터,233001968.0,37.2012333,127.0707667,0.39867
372970,4170973.0,4197592.0,2810,10,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197592.0,IT단지(중),233001978.0,37.2247167,127.0741833,2.41073
372971,4170973.0,4197592.0,3400,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197592.0,IT단지(중),233001978.0,37.2247167,127.0741833,2.41073
372972,4170973.0,4197606.0,2630,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197606.0,서동탄역신일해피트리(중),233001287.0,37.1994,127.0533167,1.34411
372973,4170973.0,4197606.0,79560,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197606.0,서동탄역신일해피트리(중),233001287.0,37.1994,127.0533167,1.34411
372974,4170973.0,4197662.0,3020,21,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197662.0,반월초등학교,233002251.0,37.2229,127.0618,2.1938
372975,4170973.0,4197662.0,3030,17,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4197662.0,반월초등학교,233002251.0,37.2229,127.0618,2.1938
372976,4170973.0,4198444.0,2046,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4198444.0,모아미래도아파트,233002185.0,37.2087167,127.0518,1.49816
372981,4170973.0,4198952.0,7470,4,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4198952.0,래미안영통마크원1단지,233002369.0,37.2450333,127.04135,5.14632
372982,4170973.0,4198952.0,7860,1,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,4198952.0,래미안영통마크원1단지,233002369.0,37.2450333,127.04135,5.14632
