,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,govern,lat,lng,이비노선ID,표준노선ID
36990,188410,241483001,5-1A,40,상안리,233003025,,화성시,37.1718167,126.70028329999998,,
36991,188411,241483001,5-1A,41,목성머리,233000755,37578.0,화성시,37.1731167,126.6972,,
36992,188412,241483001,5-1A,42,광평리,233000864,37031.0,화성시,37.1729833,126.69441670000002,,
36993,188413,241483001,5-1A,43,느티나무앞,233001888,37927.0,화성시,37.1743667,126.6914,,
36994,188414,241483001,5-1A,44,광평삼거리,233000754,37564.0,화성시,37.1748167,126.6889167,,
36995,188415,241483001,5-1A,45,숲풀안앞,233001876,37783.0,화성시,37.1742833,126.6856,,
36996,188416,241483001,5-1A,46,장외리,233000865,37020.0,화성시,37.17425,126.6807,,
36997,188417,241483001,5-1A,47,장외리,233001874,37926.0,화성시,37.17001670000001,126.6790333,,
36998,188418,241483001,5-1A,48,장외리.지긋말,233000866,37016.0,화성시,37.1684,126.6783167,,
36999,188419,241483001,5-1A,49,큰말입구,233000867,37015.0,화성시,37.1661167,126.67508329999998,,
37000,188420,241483001,5-1A,50,송교1리,233000868,37012.0,화성시,37.1636,126.6689,,
37001,188421,241483001,5-1A,51,살고지입구,233001299,36947.0,화성시,37.1629167,126.66651670000002,,
37002,188422,241483001,5-1A,52,개경촌,233000871,37007.0,화성시,37.1648,126.66433329999998,,
37003,188423,241483001,5-1A,53,제부해수탕,233000753,36763.0,화성시,37.1671833,126.659,,
37004,188424,241483001,5-1A,54,제부도입구,233000872,37001.0,화성시,37.1721167,126.6585333,,
37005,188425,241483002,5-2,1,전곡항,233001912,37932.0,화성시,37.1861,126.6522,,
37006,188426,241483002,5-2,2,전곡항입구,233001257,36939.0,화성시,37.19115,126.6568,,
37007,188427,241483002,5-2,3,전곡리.엠보트,233001885,37781.0,화성시,37.1955667,126.66486670000002,,
37008,188428,241483002,5-2,4,구름교차로,233003116,37893.0,화성시,37.1934333,126.6722667,,
37009,188429,241483002,5-2,5,전곡2리.산업단지,233001258,37512.0,화성시,37.18875,126.68326670000002,,
37010,188430,241483002,5-2,6,전곡삼거리,233001884,37924.0,화성시,37.1871667,126.68925,,
37011,188431,241483002,5-2,7,전곡삼거리마트,233001259,37357.0,화성시,37.1853333,126.69025,,
37012,188432,241483002,5-2,8,육일2리.코스코밸리,233000854,37068.0,화성시,37.1995,126.72285,,
37013,188433,241483002,5-2,9,사강복지회관,233000855,37080.0,화성시,37.2127,126.73265,,
37014,188434,241483002,5-2,10,사강시장,233000268,37084.0,화성시,37.2130167,126.73663329999998,,
37015,188435,241483002,5-2,11,사강정형외과,233000267,37088.0,화성시,37.2133833,126.7389833,,
37016,188436,241483002,5-2,12,봉가1리,233000289,37094.0,화성시,37.2122833,126.74491670000002,,
37017,188437,241483002,5-2,13,돼지고개.삼존리물미,233000740,37098.0,화성시,37.2114,126.7537667,,
37018,188438,241483002,5-2,14,삼존리,233000739,37099.0,화성시,37.2111833,126.75905,,
37019,188439,241483002,5-2,15,슬항3리,233002153,55096.0,화성시,37.2093333,126.76288329999998,,
37020,188440,241483002,5-2,16,외국인보호소,233000737,37103.0,화성시,37.2079667,126.76655,,
37021,188441,241483002,5-2,17,마도사거리,233000736,37106.0,화성시,37.2069,126.77425,,
37022,188442,241483002,5-2,18,재래시장.마도삼거리,233000735,37107.0,화성시,37.2063,126.78006670000002,,
37023,188443,241483002,5-2,19,두곡리,233000734,37110.0,화성시,37.2048,126.7841667,,
37024,188444,241483002,5-2,20,쌍송리입구.은장고개,233000733,37115.0,화성시,37.2022,126.7890667,,
37025,188445,241483002,5-2,21,남양육리.남양1동,233000732,36008.0,화성시,37.2039,126.8015333,,
37026,188446,241483002,5-2,22,우림아파트,233000731,36009.0,화성시,37.2054833,126.80585,,
37027,188447,241483002,5-2,23,경기남부수협.보건소,233002170,55115.0,화성시,37.2069167,126.8118833,,
37028,188448,241483002,5-2,24,남양성지,233000841,36015.0,화성시,37.20735,126.81498329999998,,
37029,188449,241483002,5-2,25,기업은행,233001046,36018.0,화성시,37.2081667,126.81885,,
37030,188450,241483002,5-2,26,남양중고입구.기아남양점,233001749,37774.0,화성시,37.20515,126.82106670000002,,
37031,188451,241483002,5-2,27,양우내안애,233002159,36024.0,화성시,37.202,126.82435,,
37032,188452,241483002,5-2,28,화성시청,233001435,36977.0,화성시,37.1978,126.82865,,
37034,188453,241483002,5-2,29,공군부대입구,233000208,36034.0,화성시,37.1957167,126.83171670000002,,
37036,188454,241483002,5-2,30,대광아파트,233000191,36037.0,화성시,37.1942667,126.8340333,,
37038,188455,241483002,5-2,31,공군부대입구,233000190,36036.0,화성시,37.1962333,126.83128329999998,,
37039,188456,241483002,5-2,32,화성시청,233000189,36028.0,화성시,37.19835,126.82845,,
37041,188457,241483002,5-2,33,남양뉴타운.양우내안애,233000188,36804.0,화성시,37.2023333,126.8243333,,
37042,188458,241483002,5-2,34,남양중고교입구,233001318,36023.0,화성시,37.2044333,126.82215,,
37043,188459,241483002,5-2,35,기업은행,233000210,37567.0,화성시,37.2071833,126.81973329999998,,
37044,188460,241483002,5-2,36,남양성지,233000767,36014.0,화성시,37.2076167,126.8160667,,
37045,188461,241483002,5-2,37,경기남부수협.보건소,233002171,55116.0,화성시,37.2070333,126.81185,,
37046,188462,241483002,5-2,38,우림아파트,233000766,36010.0,화성시,37.20565,126.80613329999998,,
37047,188463,241483002,5-2,39,남양육리.남양1동,233000765,36007.0,화성시,37.2039833,126.80096670000002,,
37048,188464,241483002,5-2,40,은장고개,233001298,37114.0,화성시,37.2026667,126.7882833,,
37049,188465,241483002,5-2,41,두곡리,233000764,37109.0,화성시,37.2055333,126.7831667,,
37050,188466,241483002,5-2,42,재래시장.마도삼거리,233000763,37108.0,화성시,37.2063333,126.7808,,
37051,188467,241483002,5-2,43,마도사거리,233000762,37105.0,화성시,37.20715,126.7746,,
37052,188468,241483002,5-2,44,외국인보호소,233000761,37104.0,화성시,37.20805,126.76711670000002,,
37053,188469,241483002,5-2,45,구리섬앞,233000857,37562.0,화성시,37.2087167,126.7646,,
37054,188470,241483002,5-2,46,구리섬휴게소,233000760,37101.0,화성시,37.2094667,126.76305,,
37055,188471,241483002,5-2,47,삼존리자동차성능시험장,233000759,37100.0,화성시,37.2108,126.7605167,,
37056,188472,241483002,5-2,48,돼지고개.삼존리물미,233000877,37097.0,화성시,37.2116833,126.7553833,,
37057,188473,241483002,5-2,49,봉가1리,233000878,37095.0,화성시,37.2122833,126.74531670000002,,
37058,188474,241483002,5-2,50,송산농협.사강정형외과,233000858,37089.0,화성시,37.21346670000001,126.7389,,
37059,188475,241483002,5-2,51,사강시장,233000859,37085.0,화성시,37.2131833,126.7369167,,
37060,188476,241483002,5-2,52,사강복지회관,233000271,37081.0,화성시,37.2128667,126.7326333,,
37061,188477,241483002,5-2,53,육일리.육교동입구,233000270,37370.0,화성시,37.2093667,126.72775,,
37062,188478,241483002,5-2,54,육일리마을회관,233000136,36440.0,화성시,37.2072833,126.7249833,,
37063,188479,241483002,5-2,55,육일리교차로,233001483,37556.0,화성시,37.2037,126.72428329999998,,
37064,188480,241483002,5-2,56,코스코밸리아파트,233001740,55356.0,화성시,37.1987,126.7220667,,
37065,188481,241483002,5-2,57,전곡2리,233001263,37511.0,화성시,37.18926670000001,126.6824,,
37066,188482,241483002,5-2,58,구름교차로,233003117,37595.0,화성시,37.19365,126.6723667,,
37067,188483,241483002,5-2,59,전곡리.엠보트,233001913,55063.0,화성시,37.1957333,126.6650333,,
37068,188484,241483002,5-2,60,전곡항입구,233001264,36938.0,화성시,37.19125,126.6564667,,
37069,188485,241483002,5-2,61,전곡항,233001912,37932.0,화성시,37.1861,126.6522,,
37070,188486,241483003,5,1,송교리종점,233003057,,화성시,37.1722333,126.6573333,,
37071,188487,241483003,5,2,제부도입구,233003054,,화성시,37.1741833,126.6560167,,
37072,188488,241483003,5,3,제부초소,233003026,,화성시,37.17471670000001,126.631,,
37073,188489,241483003,5,4,통나무횟집,233003027,,화성시,37.1754,126.62575,,
37074,188490,241483003,5,5,선착장,233003028,,화성시,37.1768833,126.62201670000002,,
37075,188491,241483003,5,6,해안산책로,233003029,,화성시,37.1726167,126.6180167,,
37076,188492,241483003,5,7,그린팬션,233003030,,화성시,37.1669667,126.6187667,,
37077,188493,241483003,5,8,제부랜드놀이동산,233003031,,화성시,37.1646833,126.6191167,,
37078,188494,241483003,5,9,매바위종점,233003032,,화성시,37.1621167,126.6205,,
37079,188495,241483003,5,10,제부소방서.보건소,233003055,,화성시,37.16335,126.62225,,
37080,188496,241483003,5,11,갯벌민박앞,233003033,,화성시,37.1657833,126.6252333,,
37081,188497,241483003,5,12,서울횟집앞,233003036,,화성시,37.1672333,126.6267833,,
37082,188498,241483003,5,13,캠핑장입구,233003034,,화성시,37.1692833,126.6283,,
37083,188499,241483003,5,14,하와이앞,233003035,,화성시,37.1723,126.6294333,,
37084,188500,241483003,5,15,제부초소,233003037,,화성시,37.1744333,126.63136670000002,,
37085,188501,241483003,5,16,제부도입구,233003056,,화성시,37.1741,126.6560167,,
37086,188502,241483003,5,17,송교리종점,233003057,,화성시,37.1722333,126.6573333,,
37087,188503,241483004,50-1,1,기업은행,233001046,36018.0,화성시,37.2081667,126.81885,,
37088,188504,241483004,50-1,2,남양중고입구.기아남양점,233001749,37774.0,화성시,37.20515,126.82106670000002,,
37089,188505,241483004,50-1,3,양우내안애,233002159,36024.0,화성시,37.202,126.82435,,
37090,188506,241483004,50-1,4,현대아파트,233001747,37767.0,화성시,37.1971333,126.8241333,,
37091,188507,241483004,50-1,5,기산베스트빌,233000369,36838.0,화성시,37.1952167,126.8223,,
37092,188508,241483004,50-1,6,화성서부경찰서,233002120,37751.0,화성시,37.1906833,126.8219833,,
37093,188509,241483004,50-1,7,신남4통,233002186,55278.0,화성시,37.1886167,126.8208333,,
37094,188510,241483004,50-1,8,신남4통,233002013,55057.0,화성시,37.1859,126.8198,,
37095,188511,241483004,50-1,9,신남4통,233002824,,화성시,37.1826333,126.8190667,,
37096,188512,241483004,50-1,10,신남1통,233002011,55059.0,화성시,37.1806,126.81803329999998,,
37097,188513,241483004,50-1,11,안석2통,233002189,55318.0,화성시,37.1780667,126.817,,
37098,188514,241483004,50-1,12,신남3통,233002008,55058.0,화성시,37.1762833,126.81458329999998,,
37099,188515,241483004,50-1,13,장덕2통.현대자동차연구소,233002922,55473.0,화성시,37.1703667,126.8118,,
37100,188516,241483004,50-1,14,장덕1통,233002822,,화성시,37.1628167,126.8068667,,
37101,188517,241483004,50-1,15,벧엘기도원,233002853,,화성시,37.1597667,126.80535,,
37102,188518,241483004,50-1,16,장덕동,233002855,,화성시,37.1583,126.803,,
37103,188519,241483004,50-1,17,장덕동수라청,233002861,,화성시,37.1555667,126.7982333,,
37104,188520,241483004,50-1,18,매바위,233002868,,화성시,37.1538833,126.79528329999998,,
37105,188521,241483004,50-1,19,장덕동수라청,233002862,,화성시,37.1555333,126.79831670000002,,
37106,188522,241483004,50-1,20,현대수산,233002859,,화성시,37.1547333,126.8037333,,
37107,188523,241483004,50-1,21,석포6리(마파지),233002863,55660.0,화성시,37.1431833,126.8164333,,
37108,188524,241483004,50-1,22,석포6리입구,233002650,55078.0,화성시,37.1395,126.8181667,,
37109,188525,241483004,50-1,23,주곡리,233000422,36856.0,화성시,37.1341167,126.81195,,
37110,188526,241483004,50-1,24,주곡리,233000421,36857.0,화성시,37.1277,126.81551670000002,,
37111,188527,241483004,50-1,25,주곡1리마을회관,233001521,37415.0,화성시,37.1258833,126.8170667,,
37112,188528,241483004,50-1,26,금의2리,233000456,37439.0,화성시,37.1166167,126.81645,,
37113,188529,241483004,50-1,27,경신공업사,233001563,37627.0,화성시,37.11525,126.8131167,,
37114,188530,241483004,50-1,28,주곡2리입구,233001522,37414.0,화성시,37.1103833,126.80385,,
37115,188531,241483004,50-1,29,화수사거리,233001117,37491.0,화성시,37.1096333,126.8018833,,
37116,188532,241483004,50-1,30,멱우1리,233001351,37607.0,화성시,37.10605,126.80781670000002,,
37117,188533,241483004,50-1,31,멱우2리,233001426,36923.0,화성시,37.1020667,126.8137167,,
37118,188534,241483004,50-1,32,멱우2리부대앞,233001074,37495.0,화성시,37.0957667,126.8151,,
37119,188535,241483004,50-1,33,우정읍행정복지센터,233002090,55065.0,화성시,37.0887167,126.8166167,,
37120,188536,241483004,50-1,34,조암터미널,233000929,36011.0,화성시,37.08215,126.8155833,,
37121,188537,241483004,50-1,35,조암농협,233002625,55396.0,화성시,37.0819,126.8169167,,
37122,188538,241483004,50-1,36,시장앞,233001246,36937.0,화성시,37.0846667,126.8194833,,
37123,188539,241483004,50-1,37,삼괴중고등학교,233001067,36823.0,화성시,37.0870167,126.8189833,,
37124,188540,241483004,50-1,38,우정읍복지센터입구,233001070,36822.0,화성시,37.0896167,126.8172,,
37125,188541,241483004,50-1,39,멱우2리부대앞,233001077,37494.0,화성시,37.0957667,126.8151833,,
37126,188542,241483004,50-1,40,멱우2리,233001081,36819.0,화성시,37.1021,126.81383329999998,,
37127,188543,241483004,50-1,41,멱우1리,233001352,37527.0,화성시,37.1060667,126.80795,,
37128,188544,241483004,50-1,42,화수사거리,233000452,36891.0,화성시,37.1097667,126.8020667,,
37129,188545,241483004,50-1,43,경신공업사,233001569,37622.0,화성시,37.1152667,126.8133,,
37130,188546,241483004,50-1,44,금의2리,233001401,36965.0,화성시,37.11655,126.81641670000002,,
37131,188547,241483004,50-1,45,주곡1리마을회관,233000425,37447.0,화성시,37.1259333,126.81723329999998,,
37132,188548,241483004,50-1,46,주곡리,233002866,,화성시,37.1278167,126.81555,,
37133,188549,241483004,50-1,47,주곡리,233002865,,화성시,37.13395,126.8121,,
37134,188550,241483004,50-1,48,석포6리입구,233001517,37420.0,화성시,37.14026670000001,126.8191,,
37135,188551,241483004,50-1,49,석포6리(마파지),233001626,37419.0,화성시,37.1432833,126.81655,,
37136,188552,241483004,50-1,50,현대수산,233002860,,화성시,37.15465,126.8040333,,
37137,188553,241483004,50-1,51,장덕동수라청,233002861,,화성시,37.1555667,126.7982333,,
37138,188554,241483004,50-1,52,매바위,233002868,,화성시,37.1538833,126.79528329999998,,
37139,188555,241483004,50-1,53,장덕동수라청,233002862,,화성시,37.1555333,126.79831670000002,,
37140,188556,241483004,50-1,54,장덕동,233002856,,화성시,37.1582667,126.80306670000002,,
37141,188557,241483004,50-1,55,벧엘기도원,233002858,,화성시,37.1597667,126.8054667,,
37142,188558,241483004,50-1,56,장덕1통,233002854,,화성시,37.1627667,126.80693329999998,,
37143,188559,241483004,50-1,57,장덕2통.현대자동차연구소,233002553,36031.0,화성시,37.1702833,126.8119333,,
37144,188560,241483004,50-1,58,신남3통,233002009,55061.0,화성시,37.1759833,126.81458329999998,,
37145,188561,241483004,50-1,59,안석2통,233002010,37427.0,화성시,37.1782333,126.81723329999998,,
37146,188562,241483004,50-1,60,신남1통,233002188,55317.0,화성시,37.1804667,126.81808329999998,,
37147,188563,241483004,50-1,61,신남4통,233002012,37777.0,화성시,37.1826167,126.8192,,
37148,188564,241483004,50-1,62,신남4통,233002014,55060.0,화성시,37.1861167,126.8199333,,
37149,188565,241483004,50-1,63,신남4통,233002015,55056.0,화성시,37.1887,126.82103329999998,,
37150,188566,241483004,50-1,64,화성서부경찰서,233002121,55093.0,화성시,37.1907333,126.8221167,,
37151,188567,241483004,50-1,65,기산베스트빌,233000187,36805.0,화성시,37.19545,126.8226167,,
37152,188568,241483004,50-1,66,현대아파트,233001746,37771.0,화성시,37.1970833,126.82443329999998,,
37153,188569,241483004,50-1,67,남양뉴타운.양우내안애,233000188,36804.0,화성시,37.2023333,126.8243333,,
37154,188570,241483004,50-1,68,남양중고교입구,233001318,36023.0,화성시,37.2044333,126.82215,,
37155,188571,241483004,50-1,69,기업은행,233000210,37567.0,화성시,37.2071833,126.81973329999998,,
37156,188572,241483004,50-1,70,남양사거리,233000730,36019.0,화성시,37.2091667,126.81901670000002,,
37157,188573,241483005,50-3(안석),1,기업은행,233001046,36018.0,화성시,37.2081667,126.81885,,
37158,188574,241483005,50-3(안석),2,남양중고입구.기아남양점,233001749,37774.0,화성시,37.20515,126.82106670000002,,
37159,188575,241483005,50-3(안석),3,양우내안애,233002159,36024.0,화성시,37.202,126.82435,,
37160,188576,241483005,50-3(안석),4,화성시청,233001435,36977.0,화성시,37.1978,126.82865,,
37162,188577,241483005,50-3(안석),5,공군부대입구,233000208,36034.0,화성시,37.1957167,126.83171670000002,,
37164,188578,241483005,50-3(안석),6,대광아파트,233001043,36039.0,화성시,37.19425,126.8336833,,
37167,188580,241483005,50-3(안석),8,그린빌라.롤링힐스,233002130,55104.0,화성시,37.1898833,126.8413667,,
37168,188581,241483005,50-3(안석),9,무송1통마을입구,233001042,36044.0,화성시,37.1877833,126.8449167,,
37169,188582,241483005,50-3(안석),10,무송그린빌리지,233002296,55178.0,화성시,37.1844333,126.84525,,
37170,188583,241483005,50-3(안석),11,무송교차로,233000207,36047.0,화성시,37.1818333,126.8448667,,
37171,188584,241483005,50-3(안석),12,활초교회앞,233002833,,화성시,37.17765,126.8383833,,
37172,188585,241483005,50-3(안석),13,활초동마을회관,233002834,,화성시,37.1764,126.83428329999998,,
37173,188586,241483005,50-3(안석),14,활초삼거리,233002832,,화성시,37.17865,126.82953329999998,,
37174,188587,241483005,50-3(안석),15,안석1통마을회관,233002831,,화성시,37.1723333,126.8273667,,
37175,188588,241483005,50-3(안석),16,안석1통,233002830,,화성시,37.1695667,126.8263333,,
37176,188589,241483005,50-3(안석),17,안석2통마을회관,233002829,,화성시,37.1711167,126.8224333,,
37177,188590,241483005,50-3(안석),18,안석2통동녘회관,233002828,,화성시,37.17706670000001,126.81856670000002,,
37178,188591,241483005,50-3(안석),19,안석2통,233002010,37427.0,화성시,37.1782333,126.81723329999998,,
37179,188592,241483005,50-3(안석),20,신남1통,233002188,55317.0,화성시,37.1804667,126.81808329999998,,
37180,188593,241483005,50-3(안석),21,신남4통,233002012,37777.0,화성시,37.1826167,126.8192,,
37181,188594,241483005,50-3(안석),22,신남4통,233002014,55060.0,화성시,37.1861167,126.8199333,,
37182,188595,241483005,50-3(안석),23,신남4통,233002015,55056.0,화성시,37.1887,126.82103329999998,,
37183,188596,241483005,50-3(안석),24,화성서부경찰서,233002121,55093.0,화성시,37.1907333,126.8221167,,
37184,188597,241483005,50-3(안석),25,기산베스트빌,233000187,36805.0,화성시,37.19545,126.8226167,,
37185,188598,241483005,50-3(안석),26,현대아파트,233001746,37771.0,화성시,37.1970833,126.82443329999998,,
37186,188599,241483005,50-3(안석),27,남양뉴타운.양우내안애,233000188,36804.0,화성시,37.2023333,126.8243333,,
37187,188600,241483005,50-3(안석),28,남양중고교입구,233001318,36023.0,화성시,37.2044333,126.82215,,
37188,188601,241483005,50-3(안석),29,기업은행,233000210,37567.0,화성시,37.2071833,126.81973329999998,,
37189,188602,241483005,50-3(안석),30,남양사거리,233000730,36019.0,화성시,37.2091667,126.81901670000002,,
37190,188603,241483006,50-4,1,신경대학,233002708,55681.0,화성시,37.2030667,126.8399833,,
37192,188605,241483006,50-4,3,남양뉴타운9단지,233003024,55683.0,화성시,37.2096,126.8344333,,
37193,188606,241483006,50-4,4,남양뉴타운1단지,233000138,36431.0,화성시,37.20875,126.8328,,
37194,188607,241483006,50-4,5,현대아이파크,233002706,55679.0,화성시,37.2063333,126.83176670000002,,
37195,188608,241483006,50-4,6,우림필유,233002707,55680.0,화성시,37.20815,126.8314,,
37196,188609,241483006,50-4,7,남양동광뷰엘,233003109,55436.0,화성시,37.2087167,126.83005,,
37198,188611,241483006,50-4,9,기업은행,233000210,37567.0,화성시,37.2071833,126.81973329999998,,
37199,188612,241483006,50-4,10,남양사거리,233000730,36019.0,화성시,37.2091667,126.81901670000002,,
37200,188613,241483006,50-4,11,남양읍행정복지센터,233000729,36025.0,화성시,37.2117667,126.8234167,,
37201,188614,241483006,50-4,12,남양도서관.동광뷰엘,233002704,55639.0,화성시,37.2090333,126.82645,,
37202,188615,241483006,50-4,13,남양동광뷰엘,233003108,55435.0,화성시,37.2085167,126.8299667,,
37203,188616,241483006,50-4,14,우림필유,233001991,28266.0,화성시,37.20835,126.8312167,,
37204,188617,241483006,50-4,15,현대아이파크,233001992,28264.0,화성시,37.2063667,126.8316167,,
37205,188618,241483006,50-4,16,남양아이파크,233001503,36738.0,화성시,37.2062667,126.8336,,
37206,188619,241483006,50-4,17,남양뉴타운1단지,233003106,55433.0,화성시,37.2087,126.83306670000002,,
37207,188620,241483006,50-4,18,남양뉴타운9단지,233003023,55682.0,화성시,37.20935,126.8350167,,
37209,188622,241483006,50-4,20,신경대학,233002708,55681.0,화성시,37.2030667,126.8399833,,
37210,188623,241483007,50-6(대광1차),1,금강아파트,233002921,,화성시,37.2104,126.80255,,
37211,188624,241483007,50-6(대광1차),2,샘터교차로,233000657,55354.0,화성시,37.2063667,126.8047167,,
37212,188625,241483007,50-6(대광1차),3,우림아파트,233000731,36009.0,화성시,37.2054833,126.80585,,
37213,188626,241483007,50-6(대광1차),4,경기남부수협.보건소,233002170,55115.0,화성시,37.2069167,126.8118833,,
37214,188627,241483007,50-6(대광1차),5,남양성지,233000841,36015.0,화성시,37.20735,126.81498329999998,,
37215,188628,241483007,50-6(대광1차),6,기업은행,233001046,36018.0,화성시,37.2081667,126.81885,,
37216,188629,241483007,50-6(대광1차),7,남양중고입구.기아남양점,233001749,37774.0,화성시,37.20515,126.82106670000002,,
37217,188630,241483007,50-6(대광1차),8,양우내안애,233002159,36024.0,화성시,37.202,126.82435,,
37218,188631,241483007,50-6(대광1차),9,대광2차아파트,233002709,,화성시,37.1973167,126.8186167,,
37219,188632,241483007,50-6(대광1차),10,화성시청,233001435,36977.0,화성시,37.1978,126.82865,,
37221,188633,241483007,50-6(대광1차),11,공군부대입구,233000208,36034.0,화성시,37.1957167,126.83171670000002,,
37223,188634,241483007,50-6(대광1차),12,대광아파트,233000191,36037.0,화성시,37.1942667,126.8340333,,
37225,188635,241483007,50-6(대광1차),13,공군부대입구,233000190,36036.0,화성시,37.1962333,126.83128329999998,,
37226,188636,241483007,50-6(대광1차),14,화성시청,233000189,36028.0,화성시,37.19835,126.82845,,
37228,188637,241483007,50-6(대광1차),15,남양뉴타운.양우내안애,233000188,36804.0,화성시,37.2023333,126.8243333,,
37229,188638,241483007,50-6(대광1차),16,남양중고교입구,233001318,36023.0,화성시,37.2044333,126.82215,,
37230,188639,241483007,50-6(대광1차),17,기업은행,233000210,37567.0,화성시,37.2071833,126.81973329999998,,
37231,188640,241483007,50-6(대광1차),18,남양성지,233000767,36014.0,화성시,37.2076167,126.8160667,,
37232,188641,241483007,50-6(대광1차),19,경기남부수협.보건소,233002171,55116.0,화성시,37.2070333,126.81185,,
37233,188642,241483007,50-6(대광1차),20,우림아파트,233000766,36010.0,화성시,37.20565,126.80613329999998,,
37234,188643,241483007,50-6(대광1차),21,금강아파트,233002921,,화성시,37.2104,126.80255,,
37235,188644,241483008,50-7,1,신경대학,233002708,55681.0,화성시,37.2030667,126.8399833,,
37237,188646,241483008,50-7,3,현대아이파크,233002706,55679.0,화성시,37.2063333,126.83176670000002,,
37238,188647,241483008,50-7,4,우림필유,233002707,55680.0,화성시,37.20815,126.8314,,
37239,188648,241483008,50-7,5,남양동광뷰엘,233003109,55436.0,화성시,37.2087167,126.83005,,
37240,188649,241483008,50-7,6,남양도서관.동광뷰엘,233002705,55640.0,화성시,37.2091,126.82666670000002,,
37241,188650,241483008,50-7,7,남양읍행정복지센터,233000769,36026.0,화성시,37.21195,126.8233667,,
37242,188651,241483008,50-7,8,남양사거리,233000768,36021.0,화성시,37.2094333,126.8191,,
37243,188652,241483008,50-7,9,남양성지,233000767,36014.0,화성시,37.2076167,126.8160667,,
37244,188653,241483008,50-7,10,경기남부수협.보건소,233002171,55116.0,화성시,37.2070333,126.81185,,
37245,188654,241483008,50-7,11,우림아파트,233000766,36010.0,화성시,37.20565,126.80613329999998,,
37246,188655,241483008,50-7,12,남양육리.남양1동,233000765,36007.0,화성시,37.2039833,126.80096670000002,,
37247,188656,241483008,50-7,13,은장고개,233001298,37114.0,화성시,37.2026667,126.7882833,,
37248,188657,241483008,50-7,14,두곡리,233000764,37109.0,화성시,37.2055333,126.7831667,,
37249,188658,241483008,50-7,15,재래시장.마도삼거리,233000763,37108.0,화성시,37.2063333,126.7808,,
37250,188659,241483008,50-7,16,마도사거리,233000762,37105.0,화성시,37.20715,126.7746,,
37251,188660,241483008,50-7,17,외국인보호소,233000761,37104.0,화성시,37.20805,126.76711670000002,,
37252,188661,241483008,50-7,18,구리섬앞,233000857,37562.0,화성시,37.2087167,126.7646,,
37253,188662,241483008,50-7,19,구리섬휴게소,233000760,37101.0,화성시,37.2094667,126.76305,,
37254,188663,241483008,50-7,20,삼존리자동차성능시험장,233000759,37100.0,화성시,37.2108,126.7605167,,
37255,188664,241483008,50-7,21,돼지고개.삼존리물미,233000877,37097.0,화성시,37.2116833,126.7553833,,
37256,188665,241483008,50-7,22,봉가1리,233000878,37095.0,화성시,37.2122833,126.74531670000002,,
37257,188666,241483008,50-7,23,송산농협.사강정형외과,233000858,37089.0,화성시,37.21346670000001,126.7389,,
37258,188667,241483008,50-7,24,사강시장,233000859,37085.0,화성시,37.2131833,126.7369167,,
37259,188668,241483008,50-7,25,사강복지회관,233000271,37081.0,화성시,37.2128667,126.7326333,,
37260,188669,241483008,50-7,26,사강복지회관,233000855,37080.0,화성시,37.2127,126.73265,,
37261,188670,241483008,50-7,27,사강시장,233000268,37084.0,화성시,37.2130167,126.73663329999998,,
37262,188671,241483008,50-7,28,사강정형외과,233000267,37088.0,화성시,37.2133833,126.7389833,,
37263,188672,241483008,50-7,29,봉가1리,233000289,37094.0,화성시,37.2122833,126.74491670000002,,
37264,188673,241483008,50-7,30,돼지고개.삼존리물미,233000740,37098.0,화성시,37.2114,126.7537667,,
37265,188674,241483008,50-7,31,삼존리,233000739,37099.0,화성시,37.2111833,126.75905,,
37266,188675,241483008,50-7,32,슬항3리,233002153,55096.0,화성시,37.2093333,126.76288329999998,,
37267,188676,241483008,50-7,33,외국인보호소,233000737,37103.0,화성시,37.2079667,126.76655,,
37268,188677,241483008,50-7,34,마도사거리,233000736,37106.0,화성시,37.2069,126.77425,,
37269,188678,241483008,50-7,35,재래시장.마도삼거리,233000735,37107.0,화성시,37.2063,126.78006670000002,,
37270,188679,241483008,50-7,36,두곡리,233000734,37110.0,화성시,37.2048,126.7841667,,
37271,188680,241483008,50-7,37,쌍송리입구.은장고개,233000733,37115.0,화성시,37.2022,126.7890667,,
37272,188681,241483008,50-7,38,남양육리.남양1동,233000732,36008.0,화성시,37.2039,126.8015333,,
37273,188682,241483008,50-7,39,우림아파트,233000731,36009.0,화성시,37.2054833,126.80585,,
37274,188683,241483008,50-7,40,경기남부수협.보건소,233002170,55115.0,화성시,37.2069167,126.8118833,,
37275,188684,241483008,50-7,41,남양성지,233000841,36015.0,화성시,37.20735,126.81498329999998,,
37276,188685,241483008,50-7,42,남양사거리,233000730,36019.0,화성시,37.2091667,126.81901670000002,,
37277,188686,241483008,50-7,43,남양읍행정복지센터,233000729,36025.0,화성시,37.2117667,126.8234167,,
37278,188687,241483008,50-7,44,남양도서관.동광뷰엘,233002704,55639.0,화성시,37.2090333,126.82645,,
37279,188688,241483008,50-7,45,남양동광뷰엘,233003108,55435.0,화성시,37.2085167,126.8299667,,
37280,188689,241483008,50-7,46,우림필유,233001991,28266.0,화성시,37.20835,126.8312167,,
37281,188690,241483008,50-7,47,현대아이파크,233001992,28264.0,화성시,37.2063667,126.8316167,,
